,Date,Actual,Predicted,Lower,Upper
357,2011.01.07,11674.759766,11689.56301482168,11383.616203191228,12018.732612742866
358,2011.01.10,11637.450195,11674.75734406504,11362.035905030227,11992.697907692529
359,2011.01.11,11671.879883,11678.518702095094,11365.742278635813,11990.070002957871
360,2011.01.12,11755.44043,11652.708139750803,11347.980048191797,11969.870114103269
361,2011.01.13,11731.900391,11656.863692974226,11349.463672394188,11955.622974261409
362,2011.01.14,11787.379883,11637.01225919981,11339.86837533365,11938.426982653476
363,2011.01.18,11837.929688,11596.518090239719,11273.471905950802,11904.862551057118
364,2011.01.19,11825.290039,11585.757457814008,11265.818164655027,11868.100904576364
365,2011.01.20,11822.799805,11596.566076136804,11263.119815409793,11905.157845933132
366,2011.01.21,11871.839844,11618.124984825366,11295.270201622114,11953.266466296483
367,2011.01.24,11980.519531,11542.917814253482,11222.315395209442,11889.151367072494
368,2011.01.25,11977.19043,11609.65304378387,11301.053045527637,11919.687775292738
369,2011.01.26,11985.44043,11603.773197827544,11285.629381090657,11925.445718925004
370,2011.01.27,11989.830078,11621.392201020748,11283.07910916391,11939.41695534237
371,2011.01.28,11823.700195,11679.797789531152,11351.548614534622,12004.997343904475
372,2011.01.31,11891.929688,11653.771636057407,11349.091625143834,11952.8805633606
373,2011.02.01,12040.160156,11677.646983943436,11384.5980516198,12002.462591728121
374,2011.02.02,12041.969727,11686.993419095868,11378.510270538098,11993.099201286828
375,2011.02.03,12062.259766,11721.080158281697,11411.05573423817,12007.304323941335
376,2011.02.04,12092.150391,11753.615661455056,11442.757541274343,12061.046451153386
377,2011.02.07,12161.629883,11790.173373396929,11484.692072064787,12090.849214044894
378,2011.02.08,12233.150391,11835.240694589751,11526.203407557863,12179.914807225812
379,2011.02.09,12239.889648,11861.26309952054,11539.73846770382,12182.818694285868
380,2011.02.10,12229.290039,11907.708463487852,11587.073707015059,12227.589419365206
381,2011.02.11,12273.259766,11931.252923350674,11609.51525791652,12247.126469416124
382,2011.02.14,12268.19043,11967.6227351908,11663.310179820966,12269.051329358987
383,2011.02.15,12226.639648,12007.35728224458,11700.740810176285,12292.45306275606
384,2011.02.16,12288.169922,11998.736553252857,11706.481400957964,12309.807907394354
385,2011.02.17,12318.139648,12014.935024103677,11689.40708055234,12338.803527443715
386,2011.02.18,12391.25,12024.113972901403,11708.433019512508,12346.939317422326
387,2011.02.22,12212.790039,12021.831100980344,11691.133670691235,12343.495234668648
388,2011.02.23,12105.780273,12025.480098123318,11721.015528830827,12369.883014905308
389,2011.02.24,12068.5,11980.541563599787,11652.479181038201,12292.460149854787
390,2011.02.25,12130.450195,12001.203260971626,11702.425529227214,12340.23227266383
391,2011.02.28,12226.339844,11965.685141848158,11649.724368287243,12295.77170601627
392,2011.03.01,12058.019531,11986.671088430745,11659.502218101841,12327.990168598366
393,2011.03.02,12066.799805,11999.066581576279,11671.42454319526,12320.763602220613
394,2011.03.03,12258.200195,11978.414002007548,11638.6589991045,12280.3129315217
395,2011.03.04,12169.879883,11994.868347825839,11661.449061366277,12305.079615992017
396,2011.03.07,12090.030273,12051.291517135027,11751.81272184648,12374.39934025286
397,2011.03.08,12214.379883,12084.472153529176,11790.40942586114,12378.968469243826
398,2011.03.09,12213.089844,12117.981098643826,11795.121292266722,12441.671835828332
399,2011.03.10,11984.610352,12154.630513590295,11846.295134324637,12479.739386399893
400,2011.03.11,12044.400391,12162.911171234378,11854.73076848459,12470.57499021467
401,2011.03.14,11993.160156,12278.421068132202,11944.736061428997,12598.046871135117
402,2011.03.15,11855.419922,12303.284685618002,11985.575172042483,12612.020372405152
403,2011.03.16,11613.299805,12311.221395747125,12032.218871884435,12626.794566194167
404,2011.03.17,11774.589844,12330.008414377651,11989.334562856217,12630.712492531711
405,2011.03.18,11858.519531,12342.57616007514,12031.114937032506,12678.423044847295
406,2011.03.21,12036.530273,12474.787036083242,12178.698009195225,12783.306719798997
407,2011.03.22,12018.629883,12473.67769941562,12181.016268561823,12771.30388902894
408,2011.03.23,12086.019531,12507.850044547264,12176.486079311435,12838.135212276184
409,2011.03.24,12170.55957,12521.419890459028,12188.354586189816,12840.06964567406
410,2011.03.25,12220.589844,12543.323821574837,12215.03510120243,12867.19661012756
411,2011.03.28,12197.879883,12644.407422552817,12341.694109661497,12971.938510015916
412,2011.03.29,12279.009766,12630.422976750964,12310.678943180324,12950.486634019355
413,2011.03.30,12350.610352,12650.58799889978,12345.112118234552,12978.045278566899
414,2011.03.31,12319.730469,12645.065447620726,12335.716722706738,12961.137300539867
415,2011.04.01,12376.719727,12651.162496283554,12348.77308576867,12968.763342211323
416,2011.04.04,12400.030273,12696.36544330833,12386.081875923692,13036.024957381367
417,2011.04.05,12393.900391,12712.00869844728,12404.397118488996,13031.507438660808
418,2011.04.06,12426.75,12704.322687494872,12378.86663556948,13003.08063731677
419,2011.04.07,12409.490234,12699.948556577592,12373.676750807119,12991.987366479416
420,2011.04.08,12380.049805,12694.272767730996,12362.115613729837,13022.826341288785
421,2011.04.11,12381.110352,12695.438480737832,12370.716416431918,13008.998939782236
422,2011.04.12,12263.580078,12688.371923008779,12366.432372106685,13016.664642018823
423,2011.04.13,12270.990234,12654.036219728045,12328.204972369353,12972.460176541676
424,2011.04.14,12285.150391,12620.033091973955,12299.45724268995,12939.72340366212
425,2011.04.15,12341.830078,12614.893251190413,12282.987644966279,12931.848630627957
426,2011.04.18,12201.589844,12610.350609881085,12278.012774339106,12934.737657971737
427,2011.04.19,12266.75,12595.954017971917,12285.77995082501,12904.473599425595
428,2011.04.20,12453.540039,12613.402348526553,12303.974135270413,12950.059533675942
429,2011.04.21,12505.990234,12569.335201544392,12258.903785598943,12862.953110102048
430,2011.04.25,12479.879883,12645.247794631798,12336.070245370049,12952.37562252688
431,2011.04.26,12595.370117,12673.68216400724,12346.031279734008,12981.845240863484
432,2011.04.27,12690.959961,12661.219802650576,12322.994176423466,12958.701302732881
433,2011.04.28,12763.30957,12635.499173490613,12317.876300321961,12979.318699254378
434,2011.04.29,12810.540039,12665.495163270327,12359.446009515215,12989.199340536752
435,2011.05.02,12807.360352,12756.339502481811,12435.130091164185,13064.331485183538
436,2011.05.03,12807.509766,12758.300576019876,12459.470223010663,13060.940058696197
437,2011.05.04,12723.580078,12740.514070304822,12440.573453471006,13061.731111402663
438,2011.05.05,12584.169922,12738.829291894097,12415.181673545674,13032.056254253574
439,2011.05.06,12638.740234,12713.91801553944,12417.671600956985,13026.04802914322
440,2011.05.09,12684.679688,12673.185245877181,12359.556058758084,13011.510014902451
441,2011.05.10,12760.360352,12659.785093613184,12340.147759870542,12957.321500245662
442,2011.05.11,12630.030273,12633.406007552032,12327.919768195718,12964.47784559575
443,2011.05.12,12695.919922,12611.91087329859,12306.880397695895,12942.357588983585
444,2011.05.13,12595.75,12599.292324633909,12287.82308773248,12939.524802016416
445,2011.05.16,12548.370117,12502.665049009964,12168.995027242849,12835.067846668044
446,2011.05.17,12479.580078,12479.95544983657,12163.593744041616,12794.65346059353
447,2011.05.18,12560.179688,12455.646255582022,12138.036974360257,12775.876094071631
448,2011.05.19,12605.320312,12423.326924951543,12094.950426578245,12775.38670086754
449,2011.05.20,12512.040039,12429.096830037193,12107.263706080152,12745.9276574428
450,2011.05.23,12381.259766,12388.570833274209,12065.999271741179,12685.10972748822
451,2011.05.24,12356.209961,12368.839260723316,12059.075341242571,12687.10893547198
452,2011.05.25,12394.660156,12347.103191409204,12052.834576612546,12673.28406200596
453,2011.05.26,12402.759766,12347.083141768577,12010.72636643295,12653.207870461216
454,2011.05.27,12441.580078,12365.735080810657,12055.94438000521,12667.111754910124
455,2011.05.31,12569.790039,12412.304405876397,12096.973051579538,12742.428724178964
456,2011.06.01,12290.139648,12431.714657150753,12118.383992604682,12746.025949816069
457,2011.06.02,12248.549805,12435.43049579824,12106.452595850671,12752.734688136456
458,2011.06.03,12151.259766,12426.441763993578,12101.90505802675,12739.743676915945
459,2011.06.06,12089.959961,12473.911776340401,12150.078252330171,12807.304673752158
460,2011.06.07,12070.80957,12448.100706936546,12111.40524966176,12776.141901459036
461,2011.06.08,12048.94043,12423.298565242889,12120.114267518018,12728.569341154489
462,2011.06.09,12124.360352,12393.841748190112,12081.791746865125,12732.924868924649
463,2011.06.10,11951.910156,12392.009202576392,12056.929293976626,12704.208136133771
464,2011.06.13,11952.969727,12382.524736667498,12068.667747405974,12673.175772004552
465,2011.06.14,12076.110352,12358.550476890869,12058.555263163998,12667.30729651155
466,2011.06.15,11897.269531,12321.582064215334,12008.652954822062,12651.991400969324
467,2011.06.16,11961.519531,12282.30643668674,11985.186494796988,12600.002494030598
468,2011.06.17,12004.360352,12252.03302346416,11928.876675505726,12555.770833548171
469,2011.06.20,12080.379883,12166.910801102686,11854.248039682636,12494.959489619258
470,2011.06.21,12190.009766,12158.593796130966,11825.215273813772,12449.95000672942
471,2011.06.22,12109.669922,12126.31083001158,11819.649266425213,12445.497111227522
472,2011.06.23,12050.0,12097.13779353073,11777.801663980847,12413.703804868557
473,2011.06.24,11934.580078,12072.79877463018,11772.97526303896,12400.887902512866
474,2011.06.27,12043.55957,11983.95733477796,11649.157715690102,12284.137882100073
475,2011.06.28,12188.69043,11980.444582759432,11658.105683436277,12292.107755049376
476,2011.06.29,12261.419922,11990.96825128907,11692.95515331391,12320.668451589187
477,2011.06.30,12414.339844,11983.30146025176,11670.162416133842,12283.154307805915
478,2011.07.01,12582.769531,11999.99840006187,11668.004807327328,12302.92899390836
479,2011.07.05,12569.870117,12050.68451890325,11729.43531266541,12351.683945827759
480,2011.07.06,12626.019531,12075.237835245962,11767.265739081256,12372.86332046703
481,2011.07.07,12719.490234,12135.153027345794,11807.380931854264,12432.715057663016
482,2011.07.08,12657.200195,12192.342787878664,11886.290594297556,12504.93576888118
483,2011.07.11,12505.759766,12299.740947404673,11984.581005794736,12616.530167914387
484,2011.07.12,12446.879883,12367.838201555343,12047.981833385371,12705.44228250891
485,2011.07.13,12491.610352,12383.318150323465,12053.929617295691,12685.932114412828
486,2011.07.14,12437.120117,12424.523983291292,12131.806952910463,12744.002256635771
487,2011.07.15,12479.730469,12456.518014698911,12142.333314760639,12748.969195975991
488,2011.07.18,12385.160156,12545.28345913457,12228.345455911493,12856.974272126909
489,2011.07.19,12587.419922,12563.841799889507,12251.382364340312,12886.93700445014
490,2011.07.20,12571.910156,12596.770970727408,12285.0110561259,12908.035796464565
491,2011.07.21,12724.410156,12605.19468236407,12257.399100825469,12917.30107932465
492,2011.07.22,12681.160156,12645.59150822782,12325.673156127576,12939.727782866716
493,2011.07.25,12592.799805,12711.182135730422,12403.626740775642,13008.253824245274
494,2011.07.26,12501.299805,12752.26484401152,12437.770405035013,13067.988446043908
495,2011.07.27,12302.549805,12748.718415045254,12427.004098501333,13071.410647820478
496,2011.07.28,12240.110352,12730.500967336317,12420.193529075772,13049.328129950809
497,2011.07.29,12143.240234,12716.248292159886,12402.64417547893,13005.53696109695
498,2011.08.01,12132.490234,12691.3655017911,12384.517410091577,13013.626299012476
499,2011.08.02,11866.620117,12678.450411756423,12377.28378723731,13019.623676020903
500,2011.08.03,11896.44043,12621.953821865234,12309.443982741412,12946.236865945923
501,2011.08.04,11383.679688,12579.947860027627,12256.086927667728,12925.449427452566
502,2011.08.05,11444.610352,12487.813268086167,12159.605035478457,12821.477249400219
503,2011.08.08,10809.849609,12398.646363385582,12050.779636764288,12720.014304097936
504,2011.08.09,11239.769531,12308.5787083696,11968.486857688353,12685.199130045883
505,2011.08.10,10719.94043,12220.884175877558,11887.14951785886,12551.578920428114
506,2011.08.11,11143.30957,12089.290905103107,11727.182726113777,12455.283899311284
507,2011.08.12,11269.019531,12019.4634817877,11698.325006089826,12386.617537976008
508,2011.08.15,11482.900391,11945.18772115338,11619.687749600544,12292.87483244839
509,2011.08.16,11405.929688,11901.212244758159,11540.473059744949,12223.335976412463
510,2011.08.17,11410.209961,11862.958321764478,11532.841534314428,12208.38406876852
511,2011.08.18,10990.580078,11838.499073878676,11488.220195589949,12228.299191681044
512,2011.08.19,10817.650391,11783.9965904189,11446.31937780168,12133.448683057097
513,2011.08.22,10854.650391,11751.972651351103,11380.087913066016,12101.31743952508
514,2011.08.23,11176.759766,11683.18996004019,11349.004260753623,12015.912708659509
515,2011.08.24,11320.709961,11664.588476275803,11328.295104414328,12009.588090433492
516,2011.08.25,11149.820312,11641.368506007051,11263.337957414185,11999.777924474829
517,2011.08.26,11284.540039,11631.623375389754,11302.869878822956,11977.943251258777
518,2011.08.29,11539.25,11643.129889699934,11298.084606063165,11987.518176568828
519,2011.08.30,11559.950195,11686.062384272656,11331.276878403976,12047.96783620097
520,2011.08.31,11613.530273,11667.899046597806,11301.748485013088,12033.862623484056
521,2011.09.01,11493.570312,11696.65620714197,11373.667109921002,12045.361683589008
522,2011.09.02,11240.259766,11695.68065104864,11333.255664397631,12051.833672623214
523,2011.09.06,11139.299805,11771.88001559511,11430.934180376444,12136.778557913767
524,2011.09.07,11414.860352,11739.247345388672,11402.512555693196,12094.629412381291
525,2011.09.08,11295.80957,11722.796947158282,11357.011906519558,12052.660448030982
526,2011.09.09,10992.129883,11738.702967699097,11374.922529848738,12084.948373213225
527,2011.09.12,11061.120117,11750.204854500018,11409.540531038288,12060.184912159046
528,2011.09.13,11105.849609,11738.457712257212,11371.837444590572,12087.303849079954
529,2011.09.14,11246.730469,11701.483824552604,11381.819839671647,12050.335368558655
530,2011.09.15,11433.179688,11678.218192986396,11321.738970984417,12031.247364686153
531,2011.09.16,11509.089844,11663.170914500215,11315.222014613853,12012.771843938224
532,2011.09.19,11401.009766,11653.048564750312,11300.826898235131,12000.71813495042
533,2011.09.20,11408.660156,11653.553215858645,11314.412245373745,11995.335658720374
534,2011.09.21,11124.839844,11641.11997403663,11268.468452984744,11987.661367004606
535,2011.09.22,10733.830078,11600.725684025725,11231.847199023703,11935.782246484869
536,2011.09.23,10771.480469,11539.141639807884,11212.998673345328,11869.33609730729
537,2011.09.26,11043.860352,11426.074415860381,11096.360812623358,11768.657940224362
538,2011.09.27,11190.69043,11396.900527635271,11080.405978323015,11725.626918340862
539,2011.09.28,11010.900391,11341.418278628098,11001.35186778188,11693.856140450645
540,2011.09.29,11153.980469,11278.611717758326,10951.704694108294,11644.721027133834
541,2011.09.30,10913.379883,11271.461368450233,10895.469032409928,11601.460845652651
542,2011.10.03,10655.299805,11128.523223013955,10782.09270393404,11469.225042251828
543,2011.10.04,10808.709961,11076.575943783722,10749.244345391811,11393.477561079211
544,2011.10.05,10939.950195,11027.184716752568,10681.846027761316,11348.008621382021
545,2011.10.06,11123.330078,10988.931567855367,10649.8747340083,11321.467296974637
546,2011.10.07,11103.120117,10969.572371133065,10634.236614870995,11304.820528009546
547,2011.10.10,11433.179688,10900.322241997965,10581.507080161366,11252.375703624131
548,2011.10.11,11416.299805,10939.054223589521,10554.985158390591,11280.447229355268
549,2011.10.12,11518.849609,10954.52898905141,10630.41127558564,11294.739351142358
550,2011.10.13,11478.129883,10962.637967544048,10625.46710544481,11317.296410728042
551,2011.10.14,11644.490234,10988.666591115149,10637.91993855734,11341.090231938806
552,2011.10.17,11397.0,11012.248034881084,10665.910267917629,11373.780795663291
553,2011.10.18,11577.049805,11044.109639476252,10699.608424128815,11374.264655314784
554,2011.10.19,11504.620117,11065.572912334326,10716.20497285606,11411.106832393089
555,2011.10.20,11541.780273,11093.18391425214,10734.25641996868,11457.028099785603
556,2011.10.21,11808.790039,11127.3614301305,10784.085150077084,11485.097672328891
557,2011.10.24,11913.620117,11186.248387028132,10813.006624610864,11537.26825749618
558,2011.10.25,11706.620117,11251.101404813136,10905.304931216955,11606.943486293536
559,2011.10.26,11869.040039,11289.28435879812,10924.339536143123,11636.642448064851
560,2011.10.27,12208.549805,11319.74930670617,10960.310920892547,11701.678363563702
561,2011.10.28,12231.110352,11425.35967284987,11076.392643908192,11779.050462908914
562,2011.10.31,11955.009766,11480.343434377975,11119.115500706535,11812.653079870071
563,2011.11.01,11657.959961,11536.876800740334,11181.31781130436,11934.528720788885
564,2011.11.02,11836.040039,11531.369903029428,11166.728977920378,11891.720073614952
565,2011.11.03,12044.469727,11518.431852240525,11134.951211644153,11878.19909653386
566,2011.11.04,11983.240234,11584.21416222147,11217.988037289655,11963.450772662185
567,2011.11.07,12068.389648,11579.09827594278,11212.028012751867,11961.913223531898
568,2011.11.08,12170.179688,11598.081280410657,11222.913740182756,11962.62459032374
569,2011.11.09,11780.94043,11624.693956930118,11240.350818713414,12006.71940643366
570,2011.11.10,11893.860352,11608.377366206692,11250.153708964182,11978.839483069543
571,2011.11.11,12153.679688,11624.675808677106,11247.622515279672,11999.54346741087
572,2011.11.14,12078.980469,11593.20660206964,11225.610651311998,11994.90009674887
573,2011.11.15,12096.160156,11628.026379568912,11259.799934724688,11999.047076100163
574,2011.11.16,11905.589844,11634.382199358985,11235.500053385362,12051.41050094576
575,2011.11.17,11770.730469,11656.953403383968,11268.680058768767,12061.268088381334
576,2011.11.18,11796.160156,11665.63117628859,11274.270655349532,12041.726786690557
577,2011.11.21,11547.30957,11654.208353236303,11307.608282709814,12014.635543673214
578,2011.11.22,11493.719727,11644.91087133736,11251.141667700014,12032.963579168494
579,2011.11.23,11257.549805,11643.87625162382,11277.50809530268,12011.774561760205
580,2011.11.25,11231.650391,11626.594695531665,11249.081351105044,12010.703562727167
581,2011.11.28,11523.009766,11643.559061513326,11250.132965961357,12017.233786322822
582,2011.11.29,11555.629883,11646.6199420481,11269.670675756664,12037.007740491652
583,2011.11.30,12045.679688,11644.664920632207,11281.543340768872,12028.019636336121
584,2011.12.01,12020.030273,11694.41662141713,11299.456635897783,12053.218816815068
585,2011.12.02,12019.419922,11714.420133307778,11355.43891893306,12075.133668285956
586,2011.12.05,12097.830078,11784.628532664732,11411.284684200722,12141.869809488191
587,2011.12.06,12150.129883,11828.101894012469,11460.390919630547,12213.186933504156
588,2011.12.07,12196.370117,11857.386276189914,11505.089437352493,12240.10033626942
589,2011.12.08,11997.700195,11888.327848052373,11515.871328868145,12253.746239303207
590,2011.12.09,12184.259766,11924.010726540495,11521.917269711215,12289.08331080477
591,2011.12.12,12021.389648,11975.14833561213,11610.169944534004,12342.653158707275
592,2011.12.13,11954.94043,12009.260365824512,11639.683543305306,12355.488820816821
593,2011.12.14,11823.480469,12019.9970381188,11659.228938548235,12353.300654283292
594,2011.12.15,11868.80957,12005.317068884651,11661.623568463103,12379.140416589822
595,2011.12.16,11866.389648,12028.472689325537,11651.265983362344,12391.24980673814
596,2011.12.19,11766.259766,12018.8512161208,11645.716641251578,12392.019379218653
597,2011.12.20,12103.580078,12035.933366147141,11654.76391995485,12387.669818746805
598,2011.12.21,12107.740234,12022.77467748047,11637.665210612593,12414.436865116146
599,2011.12.22,12169.650391,12049.327208324858,11693.639538639294,12394.269451834243
600,2011.12.23,12294.0,12061.639300060266,11674.201557431756,12428.250952917693
601,2011.12.27,12291.349609,12091.583468967605,11741.425777516975,12450.965910995326
602,2011.12.28,12151.410156,12089.644873060222,11721.849327976508,12455.619057644883
603,2011.12.29,12287.040039,12117.853213525696,11754.16530521114,12480.991840890545
604,2011.12.30,12217.55957,12135.843384873006,11748.568341897217,12485.870610025366
605,2012.01.03,12397.379883,12181.294754791934,11799.43029780042,12549.183898664709
606,2012.01.04,12418.419922,12187.998339286472,11818.733933587942,12550.10430944298
607,2012.01.05,12415.700195,12205.74034596469,11857.564886107131,12604.283319291788
608,2012.01.06,12359.919922,12229.95871506174,11869.586737842968,12585.206142535724
609,2012.01.09,12392.69043,12245.722055871896,11884.987812948679,12612.840204661798
610,2012.01.10,12462.469727,12279.112025838025,11920.64741291158,12642.566979939531
611,2012.01.11,12449.450195,12254.655688303608,11892.865844103864,12614.552448189617
612,2012.01.12,12471.019531,12270.640556249904,11915.053616242698,12669.182908271949
613,2012.01.13,12422.05957,12274.191531125796,11898.620424358665,12642.464552872108
614,2012.01.17,12482.070312,12262.242976888532,11902.49740000261,12635.005051069998
615,2012.01.18,12578.950195,12239.379497612796,11872.687046994812,12608.302764608516
616,2012.01.19,12623.980469,12249.620532317927,11878.926754402375,12618.682946106104
617,2012.01.20,12720.480469,12280.946465052668,11917.239613836511,12642.543045306289
618,2012.01.23,12708.820312,12258.858002993333,11904.131813165011,12605.800243796732
619,2012.01.24,12675.75,12280.948647368756,11930.396410880281,12655.836348041328
620,2012.01.25,12758.849609,12282.562526294749,11925.189615810095,12656.067296145922
621,2012.01.26,12734.629883,12312.925605486409,11937.6577914874,12653.663094914758
622,2012.01.27,12660.459961,12337.254219768789,11991.43439651548,12710.149442939719
623,2012.01.30,12653.719727,12332.02232563353,11950.633940455013,12708.109420186987
624,2012.01.31,12632.910156,12391.369044960426,12024.093428009468,12740.264636928188
625,2012.02.01,12716.459961,12367.48955249235,12009.99986118301,12760.255721800344
626,2012.02.02,12705.410156,12401.687388109141,12039.229192348335,12760.328623655083
627,2012.02.03,12862.230469,12427.737454215454,12063.526885618889,12818.4089146036
628,2012.02.06,12845.129883,12468.916111897764,12114.08816273065,12883.646961854265
629,2012.02.07,12878.200195,12516.472374575953,12160.19949178139,12867.595929248477
630,2012.02.08,12883.950195,12529.10363540064,12143.563594643523,12909.874522254611
631,2012.02.09,12890.459961,12564.157917215924,12208.64577037767,12916.046125804987
632,2012.02.10,12801.230469,12581.022724311091,12217.420290980803,12938.565323034749
633,2012.02.13,12874.040039,12595.853705542242,12242.638576372217,12978.27721217515
634,2012.02.14,12878.280273,12616.179947259958,12259.089733705137,12978.751647866862
635,2012.02.15,12780.950195,12617.161549303592,12260.116865213991,12962.842864758477
636,2012.02.16,12904.080078,12618.543546494253,12239.974448593935,13003.398852174672
637,2012.02.17,12949.870117,12632.20960929016,12266.269851759673,12990.21392779962
638,2012.02.21,12965.69043,12613.265488278188,12235.835253013402,12951.832458699337
639,2012.02.22,12938.669922,12595.587349130401,12248.50882758081,12973.3890393841
640,2012.02.23,12984.69043,12599.543320480772,12229.03118534518,12960.732710416944
641,2012.02.24,12982.950195,12625.548563098078,12262.089334067117,13002.396453101655
642,2012.02.27,12981.509766,12565.250836592088,12180.938339261658,12923.71972261047
643,2012.02.28,13005.120117,12604.386303501675,12259.689221146944,12979.959626627486
644,2012.02.29,12952.070312,12589.465432951882,12236.243677177925,12932.857491924793
645,2012.03.01,12980.299805,12593.529525695338,12235.662254920577,12949.962091162051
646,2012.03.02,12977.570312,12584.342030533453,12200.167643812936,12938.061493672605
647,2012.03.05,12962.80957,12569.057293764889,12214.215074061796,12925.957085922417
648,2012.03.06,12759.150391,12599.13429362807,12233.002557032356,12928.811583011224
649,2012.03.07,12837.330078,12597.42991335604,12255.754490158684,12943.866480023371
650,2012.03.08,12907.94043,12602.222643943924,12273.817335545815,12955.730529405262
651,2012.03.09,12922.019531,12635.770654740812,12284.4388199098,12989.760664448571
652,2012.03.12,12959.709961,12677.392918597563,12339.078187830984,13037.421347258633
653,2012.03.13,13177.679688,12739.148464096328,12357.754584516057,13062.811608778176
654,2012.03.14,13194.099609,12774.69079525531,12428.760100418684,13115.814411348696
655,2012.03.15,13252.759766,12837.910110415845,12501.045532982736,13173.842139425436
656,2012.03.16,13232.620117,12881.981196252642,12498.885537358708,13228.207386019592
657,2012.03.19,13239.129883,12987.905365590808,12647.2596167874,13347.963561412158
658,2012.03.20,13170.19043,13058.501502909205,12713.073499635442,13383.403008594685
659,2012.03.21,13124.620117,13089.304872792976,12733.655542428809,13439.367695010304
660,2012.03.22,13046.139648,13123.156583834514,12778.443919038276,13474.60159725332
661,2012.03.23,13080.730469,13159.341427812264,12812.719334504976,13545.819369189056
662,2012.03.26,13241.629883,13223.274230012263,12860.688101073254,13567.992711721909
663,2012.03.27,13197.730469,13260.971943567558,12919.469587627444,13616.99303658185
664,2012.03.28,13126.209961,13281.0126666166,12943.295910901466,13610.548075916442
665,2012.03.29,13145.820312,13283.40245222384,12940.264176067272,13620.561178148042
666,2012.03.30,13212.040039,13309.559707754142,12990.276495176811,13655.719254297146
667,2012.04.02,13264.490234,13334.77818719554,12966.69958423663,13674.325031884122
668,2012.04.03,13199.549805,13348.786666779191,12994.75726876634,13716.252889874348
669,2012.04.04,13074.75,13335.139464322205,12985.459870571873,13692.528450105665
670,2012.04.05,13060.139648,13333.42814667777,13008.169943912168,13664.68747074954
671,2012.04.09,12929.589844,13329.69078441929,12978.617290668459,13698.954862773799
672,2012.04.10,12715.929688,13319.972718564226,12970.62577577536,13692.599744636052
673,2012.04.11,12805.389648,13282.8325408831,12921.531159076201,13658.056513708358
674,2012.04.12,12986.580078,13253.531217827656,12925.088999946454,13641.891325480454
675,2012.04.13,12849.589844,13259.797523452293,12926.028414509408,13611.454606412464
676,2012.04.16,12921.410156,13277.94882705798,12931.05905338685,13646.388676373092
677,2012.04.17,13115.540039,13274.448997725927,12920.762415316687,13613.059905306138
678,2012.04.18,13032.75,13279.436928416602,12915.932445774453,13682.442174200149
679,2012.04.19,12964.099609,13274.677386309751,12918.064703969012,13638.445045337281
680,2012.04.20,13029.259766,13270.30570505595,12881.092240235776,13620.647554345791
681,2012.04.23,12927.169922,13340.511575895314,12998.33276028705,13716.36104332428
682,2012.04.24,13001.55957,13346.671581650457,12980.821842903706,13722.904046885005
683,2012.04.25,13090.719727,13333.76474675026,12965.168466299712,13696.556198030983
684,2012.04.26,13204.620117,13336.79153541616,12986.920059223967,13692.34643104014
685,2012.04.27,13228.30957,13364.028170247422,12982.197404079725,13732.224871931798
686,2012.04.30,13213.629883,13381.360165725813,13024.056685888745,13737.599210753891
687,2012.05.01,13279.320312,13383.008060707012,13015.716317041035,13728.804493714437
688,2012.05.02,13268.570312,13386.676463060176,13053.636553466866,13740.356285482598
689,2012.05.03,13206.589844,13381.446468850745,13036.379988607454,13731.95712138138
690,2012.05.04,13038.269531,13372.94640531474,13018.665749691145,13713.146604789528
691,2012.05.07,13008.530273,13328.408130571444,12957.545168190725,13684.94354833391
692,2012.05.08,12932.089844,13301.847228530232,12952.467533475183,13654.928964149123
693,2012.05.09,12835.05957,13244.156254514719,12881.382908114098,13595.166182295983
694,2012.05.10,12855.040039,13221.284407550034,12895.526862072364,13577.855620230921
695,2012.05.11,12820.599609,13181.831802105704,12859.822916345598,13540.3247586117
696,2012.05.14,12695.349609,13116.93711983823,12748.16420459948,13477.150700953916
697,2012.05.15,12632.0,13039.90053674483,12666.81091665577,13407.923244409672
698,2012.05.16,12598.549805,12990.724485578015,12631.212542335124,13362.471783553765
699,2012.05.17,12442.490234,12933.459261102167,12581.647612685845,13293.198083414509
700,2012.05.18,12369.379883,12890.8922279767,12552.021145989182,13251.443121258979
701,2012.05.21,12504.480469,12800.694703546465,12449.693249896949,13161.074951155171
702,2012.05.22,12502.80957,12782.119219954602,12434.306395742236,13143.12034422105
703,2012.05.23,12496.150391,12748.884009929185,12388.98924248033,13088.14590272495
704,2012.05.24,12529.75,12739.022822073564,12398.567790014695,13083.347047456253
705,2012.05.25,12454.830078,12703.813083365409,12364.602891008451,13067.361779526309
706,2012.05.29,12580.69043,12705.712183128078,12360.143992613064,13040.17893406121
707,2012.05.30,12419.860352,12704.761088806015,12345.080222712102,13052.796366564118
708,2012.05.31,12393.450195,12705.602171254663,12374.827764264854,13048.988239808159
709,2012.06.01,12118.570312,12699.483797293678,12321.628315168156,13057.742825461497
710,2012.06.04,12101.459961,12689.510055790932,12337.308410026233,13047.151189134167
711,2012.06.05,12127.950195,12680.134727811408,12298.720118645484,13028.390928325118
712,2012.06.06,12414.790039,12665.00189731782,12288.753861467781,13038.669040474266
713,2012.06.07,12460.959961,12661.29208464662,12314.841754311616,13029.506946666266
714,2012.06.08,12554.200195,12667.341493869153,12301.482834799404,13024.703238373211
